indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
375,Nitrogen dioxide (NO2),Mean,UHF34,203,26.4,Bedford Stuyvesant - Crown Heights,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336636
365,Fine particles (PM 2.5),Mean,UHF42,407,8.4,Southwest Queens,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212954
375,Nitrogen dioxide (NO2),Mean,CD,317,23.6,East Flatbush (CD17),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167667
365,Fine particles (PM 2.5),Mean,UHF34,202,7.9,Downtown - Heights - Slope,mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605804
386,Ozone (O3),Mean,CD,409,30.4,Kew Gardens and Woodhaven (CD9),ppb,Summer 2017,,2017-06-01T00:00:00.000,549454
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,203,15.1,Bedford Stuyvesant - Crown Heights,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131324
375,Nitrogen dioxide (NO2),Mean,CD,502,18.2,South Beach and Willowbrook (CD2),ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667862
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,104,3.2,Pelham - Throgs Neck,Âµg/m3,2005,,2005-01-01T00:00:00.000,130736
643,Annual vehicle miles traveled,Million miles,CD,112,151.5,Washington Heights and Inwood (CD12),per square mile,2019,,2019-01-01T00:00:00.000,816791
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,205,49.2,Sunset Park,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130366
365,Fine particles (PM 2.5),Mean,UHF42,307,14.2,Gramercy Park - Murray Hill,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,178465
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,402,3.0,West Queens,"per 100,000",2005-2007,,2005-01-01T00:00:00.000,131008
644,Annual vehicle miles traveled (cars),Million miles,UHF42,302,100.7,Central Harlem - Morningside Heights,per square mile,2019,,2019-01-01T00:00:00.000,816964
375,Nitrogen dioxide (NO2),Mean,UHF42,308,23.9,Greenwich Village - SoHo,ppb,Summer 2014,,2014-06-01T00:00:00.000,212441
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,308,8.6,Greenwich Village - SoHo,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628942
375,Nitrogen dioxide (NO2),Mean,CD,204,26.9,Highbridge and Concourse (CD4),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167642
365,Fine particles (PM 2.5),Mean,UHF42,208,9.0,Canarsie - Flatlands,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,333995
375,Nitrogen dioxide (NO2),Mean,CD,405,14.6,Ridgewood and Maspeth (CD5),ppb,Summer 2014,,2014-06-01T00:00:00.000,213446
375,Nitrogen dioxide (NO2),Mean,UHF34,402,22.8,West Queens,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172701
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,Borough,2,5.2,Brooklyn,"per 100,000",2012-2014,,2012-01-02T00:00:00.000,518692
386,Ozone (O3),Mean,UHF42,503,28.8,Willowbrook,ppb,Summer 2019,,2019-06-01T00:00:00.000,650962
365,Fine particles (PM 2.5),Mean,UHF34,302,10.0,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,174227
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,203,40.2,Bedford Stuyvesant - Crown Heights,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151536
644,Annual vehicle miles traveled (cars),Million miles,UHF42,302,90.7,Central Harlem - Morningside Heights,per square mile,2010,,2010-01-01T00:00:00.000,816963
375,Nitrogen dioxide (NO2),Mean,UHF34,409,25.7,Southeast Queens,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,171652
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,310,4.2,Lower Manhattan,Âµg/m3,2005,,2005-01-01T00:00:00.000,130760
643,Annual vehicle miles traveled,Million miles,CD,105,138.1,Midtown (CD5),per square mile,2005,,2005-01-01T00:00:00.000,154564
375,Nitrogen dioxide (NO2),Mean,UHF34,503504,12.5,Southern SI,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549983
365,Fine particles (PM 2.5),Mean,UHF42,501,6.4,Port Richmond,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742278
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,401,31.4,Long Island City - Astoria,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628417
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,306,4.6,Chelsea - Clinton,Âµg/m3,2005,,2005-01-01T00:00:00.000,130756
375,Nitrogen dioxide (NO2),Mean,CD,502,16.1,South Beach and Willowbrook (CD2),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643722
386,Ozone (O3),Mean,UHF34,501502,25.8,Northern SI,ppb,Summer 2009,,2009-06-01T00:00:00.000,221975
643,Annual vehicle miles traveled,Million miles,CD,401,43.2,Long Island City and Astoria (CD1),per square mile,2010,,2010-01-01T00:00:00.000,816730
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,309,18.5,Union Square - Lower East Side,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131485
643,Annual vehicle miles traveled,Million miles,UHF42,309,112.8,Union Square - Lower East Side,per square mile,2010,,2010-01-01T00:00:00.000,816848
375,Nitrogen dioxide (NO2),Mean,CD,110,27.6,Central Harlem (CD10),ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602962
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,305,35.4,Upper East Side,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151453
386,Ozone (O3),Mean,UHF34,201,27.8,Greenpoint,ppb,Summer 2021,,2021-06-01T00:00:00.000,743680
365,Fine particles (PM 2.5),Mean,UHF34,102,7.1,Northeast Bronx,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823451
375,Nitrogen dioxide (NO2),Mean,UHF42,307,39.2,Gramercy Park - Murray Hill,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,176575
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),Borough,3,43.2,Manhattan,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151524
365,Fine particles (PM 2.5),Mean,UHF42,409,9.7,Southeast Queens,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177805
365,Fine particles (PM 2.5),Mean,CD,111,11.5,East Harlem (CD11),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169289
365,Fine particles (PM 2.5),Mean,CD,206,9.5,Belmont and East Tremont (CD6),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170417
643,Annual vehicle miles traveled,Million miles,UHF42,206,69.7,Borough Park,per square mile,2019,,2019-01-01T00:00:00.000,816875
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,403,6.0,Flushing - Clearview,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827516
386,Ozone (O3),Mean,UHF34,301,29.5,Washington Heights,ppb,Summer 2014,,2014-06-01T00:00:00.000,221884
375,Nitrogen dioxide (NO2),Mean,UHF42,210,24.0,Coney Island - Sheepshead Bay,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336540
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,410,23.6,Rockaways,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151564
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,207,13.4,East Flatbush - Flatbush,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518853
645,Annual vehicle miles traveled (trucks),Million miles,CD,110,1.3,Central Harlem (CD10),per square mile,2010,,2010-01-01T00:00:00.000,817243
375,Nitrogen dioxide (NO2),Mean,CD,302,19.9,Fort Greene and Brooklyn Heights (CD2),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643624
375,Nitrogen dioxide (NO2),Mean,CD,403,21.0,Jackson Heights (CD3),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336853
375,Nitrogen dioxide (NO2),Mean,UHF34,207,10.7,East Flatbush - Flatbush,ppb,Summer 2021,,2021-06-01T00:00:00.000,741050
375,Nitrogen dioxide (NO2),Mean,UHF34,503504,15.1,Southern SI,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643542
375,Nitrogen dioxide (NO2),Mean,UHF34,203,23.2,Bedford Stuyvesant - Crown Heights,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643464
365,Fine particles (PM 2.5),Mean,UHF42,102,7.5,Northeast Bronx,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547372
365,Fine particles (PM 2.5),Mean,UHF42,408,10.9,Jamaica,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,212703
365,Fine particles (PM 2.5),Mean,UHF42,207,8.3,East Flatbush - Flatbush,mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605703
653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),UHF42,501,84.0,Port Richmond,"per 100,000 children",2017-2019,,2017-01-01T00:00:00.000,827860
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,105,39.6,Crotona -Tremont,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151531
645,Annual vehicle miles traveled (trucks),Million miles,UHF42,403,3.4,Flushing - Clearview,per square mile,2019,,2019-01-01T00:00:00.000,817200
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,205,39.1,Sunset Park,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151490
386,Ozone (O3),Mean,UHF34,101,33.7,Kingsbridge - Riverdale,ppb,Summer 2012,,2012-06-01T00:00:00.000,221792
386,Ozone (O3),Mean,CD,311,33.4,Bensonhurst (CD11),ppb,Summer 2015,,2015-06-01T00:00:00.000,338283
643,Annual vehicle miles traveled,Million miles,CD,208,40.2,Riverdale and Fieldston (CD8),per square mile,2010,,2010-01-01T00:00:00.000,816776
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,306,40.2,Chelsea - Clinton,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518767
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,104,37.0,Pelham - Throgs Neck,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827568
365,Fine particles (PM 2.5),Mean,UHF34,305307,15.4,Upper East Side-Gramercy,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,173184
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,404,7.8,Bayside - Little Neck,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151510
375,Nitrogen dioxide (NO2),Mean,UHF34,303,18.8,East Harlem,ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667411
365,Fine particles (PM 2.5),Mean,UHF34,405,8.8,Ridgewood - Forest Hills,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,174233
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,201,2.2,Greenpoint,Âµg/m3,2011,,2011-01-01T00:00:00.000,315645
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,303,45.0,East Harlem,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827551
643,Annual vehicle miles traveled,Million miles,UHF42,305,124.6,Upper East Side,per square mile,2019,,2019-01-01T00:00:00.000,816855
386,Ozone (O3),Mean,UHF34,301,29.9,Washington Heights,ppb,Summer 2022,,2022-06-01T00:00:00.000,827068
375,Nitrogen dioxide (NO2),Mean,Borough,1,13.1,Bronx,ppb,Summer 2019,,2019-06-01T00:00:00.000,643304
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,504,10.0,South Beach - Tottenville,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827527
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,504,2.2,South Beach - Tottenville,Âµg/m3,2005,,2005-01-01T00:00:00.000,130774
375,Nitrogen dioxide (NO2),Mean,CD,212,19.0,Williamsbridge and Baychester (CD12),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336790
375,Nitrogen dioxide (NO2),Mean,CD,307,18.5,Sunset Park (CD7),ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643639
365,Fine particles (PM 2.5),Mean,CD,206,10.8,Belmont and East Tremont (CD6),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169473
652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,UHF42,407,4.1,Southwest Queens,"per 100,000",2012-2014,,2012-01-02T00:00:00.000,518730
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,405,2.1,Ridgewood - Forest Hills,Âµg/m3,2011,,2011-01-01T00:00:00.000,315670
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,209,41.3,Bensonhurst - Bay Ridge,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518759
375,Nitrogen dioxide (NO2),Mean,CD,301,29.9,Greenpoint and Williamsburg (CD1),ppb,Winter 2013-14,,2013-12-01T00:00:00.000,213247
643,Annual vehicle miles traveled,Million miles,UHF42,410,16.3,Rockaways,per square mile,2010,,2010-01-01T00:00:00.000,816826
375,Nitrogen dioxide (NO2),Mean,CD,211,23.7,Morris Park and Bronxdale (CD11),ppb,Winter 2009-10,,2009-12-01T00:00:00.000,165820
375,Nitrogen dioxide (NO2),Mean,CD,208,28.2,Riverdale and Fieldston (CD8),ppb,Winter 2008-09,,2008-12-01T00:00:00.000,165758
365,Fine particles (PM 2.5),Mean,UHF42,208,7.6,Canarsie - Flatlands,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547412
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,204,95.0,East New York,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151489
375,Nitrogen dioxide (NO2),Mean,UHF42,107,24.6,Hunts Point - Mott Haven,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,176599
375,Nitrogen dioxide (NO2),Mean,UHF42,308,27.5,Greenwich Village - SoHo,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643395
375,Nitrogen dioxide (NO2),Mean,CD,404,17.5,Elmhurst and Corona (CD4),ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667789
386,Ozone (O3),Mean,UHF42,302,29.0,Central Harlem - Morningside Heights,ppb,Summer 2015,,2015-06-01T00:00:00.000,338191
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,103,34.5,Fordham - Bronx Pk,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,131125
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,309,42.5,Union Square - Lower East Side,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151505
365,Fine particles (PM 2.5),Mean,UHF42,107,8.7,Hunts Point - Mott Haven,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649682
375,Nitrogen dioxide (NO2),Mean,UHF42,410,12.7,Rockaways,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176714
386,Ozone (O3),Mean,CD,405,28.2,Ridgewood and Maspeth (CD5),ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,121690
645,Annual vehicle miles traveled (trucks),Million miles,UHF42,401,4.2,Long Island City - Astoria,per square mile,2019,,2019-01-01T00:00:00.000,817196
386,Ozone (O3),Mean,UHF42,305,25.9,Upper East Side,ppb,Summer 2019,,2019-06-01T00:00:00.000,650944
375,Nitrogen dioxide (NO2),Mean,UHF34,101,18.3,Kingsbridge - Riverdale,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643446
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,306,11.7,Chelsea - Clinton,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131482
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,209,5.0,Bensonhurst - Bay Ridge,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151542
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,410,101.1,Rockaways,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130392
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,104,73.6,Pelham - Throgs Neck,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130358
365,Fine particles (PM 2.5),Mean,CD,105,13.2,Midtown (CD5),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213935
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,303,42.3,East Harlem,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151547
375,Nitrogen dioxide (NO2),Mean,CD,204,28.6,Highbridge and Concourse (CD4),ppb,Winter 2012-13,,2012-12-01T00:00:00.000,165990
375,Nitrogen dioxide (NO2),Mean,CD,411,20.5,Bayside and Little Neck (CD11),ppb,Annual Average 2009,,2008-12-01T00:00:00.000,167561
365,Fine particles (PM 2.5),Mean,UHF42,206,8.7,Borough Park,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,333990
643,Annual vehicle miles traveled,Million miles,CD,109,133.1,Morningside Heights and Hamilton Heights (CD9),per square mile,2019,,2019-01-01T00:00:00.000,816797
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,211,3.1,Williamsburg - Bushwick,Âµg/m3,2005,,2005-01-01T00:00:00.000,130750
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,202,26.5,Downtown - Heights - Slope,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628397
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,203,37.0,Bedford Stuyvesant - Crown Heights,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827562
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,201,33.0,Greenpoint,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827564
375,Nitrogen dioxide (NO2),Mean,UHF34,207,16.1,East Flatbush - Flatbush,ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667369
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,106,43.0,High Bridge - Morrisania,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628394
375,Nitrogen dioxide (NO2),Mean,UHF34,304,19.2,Upper West Side,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741075
375,Nitrogen dioxide (NO2),Mean,CD,111,28.0,East Harlem (CD11),ppb,Winter 2016-17,,2016-12-01T00:00:00.000,550023
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,106,113.1,High Bridge - Morrisania,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151484
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,302,19.7,Central Harlem - Morningside Heights,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131478
365,Fine particles (PM 2.5),Mean,CD,201,7.1,Mott Haven and Melrose (CD1),mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823188
386,Ozone (O3),Mean,CD,310,27.8,Bay Ridge and Dyker Heights (CD10),ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,121677
365,Fine particles (PM 2.5),Mean,UHF34,402,9.5,West Queens,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212082
386,Ozone (O3),Mean,UHF34,102,31.5,Northeast Bronx,ppb,Summer 2014,,2014-06-01T00:00:00.000,221800
659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),UHF42,407,28.3,Southwest Queens,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628951
639,Deaths due to PM2.5,Estimated annual rate (age 30+),UHF42,206,36.0,Borough Park,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827559
655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),UHF42,306,14.1,Chelsea - Clinton,"per 100,000 children",2009-2011,,2009-01-01T00:00:00.000,151550
644,Annual vehicle miles traveled (cars),Million miles,UHF42,404,81.0,Bayside - Little Neck,per square mile,2010,,2010-01-01T00:00:00.000,816987
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,403,1.9,Flushing - Clearview,Âµg/m3,2011,,2011-01-01T00:00:00.000,315668
386,Ozone (O3),Mean,UHF42,206,32.1,Borough Park,ppb,Summer 2015,,2015-06-01T00:00:00.000,338184
375,Nitrogen dioxide (NO2),Mean,CD,103,24.3,Lower East Side and Chinatown (CD3),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336727
651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,UHF42,405,7.0,Ridgewood - Forest Hills,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827518
365,Fine particles (PM 2.5),Mean,UHF42,405,10.6,Ridgewood - Forest Hills,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177801
643,Annual vehicle miles traveled,Million miles,Borough,3,114.7,Manhattan,per square mile,2010,,2010-01-01T00:00:00.000,816906
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,104,1.6,Pelham - Throgs Neck,Âµg/m3,2014,,2014-01-01T00:00:00.000,799818
375,Nitrogen dioxide (NO2),Mean,UHF34,203,32.2,Bedford Stuyvesant - Crown Heights,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,171633
647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,309,1.7,Union Square - Lower East Side,Âµg/m3,2014,,2014-01-01T00:00:00.000,799841
643,Annual vehicle miles traveled,Million miles,UHF42,405,66.5,Ridgewood - Forest Hills,per square mile,2019,,2019-01-01T00:00:00.000,816835
646,Outdoor Air Toxics - Benzene,Annual average concentration,UHF42,106,3.0,High Bridge - Morrisania,Âµg/m3,2005,,2005-01-01T00:00:00.000,130690
375,Nitrogen dioxide (NO2),Mean,UHF34,203,20.8,Bedford Stuyvesant - Crown Heights,ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336634
